time, id, type
1397989763,474e21ce058b4d09,unplugged
1397989827,474e21ce058b4d09,plugged
1397989829,474e21ce058b4d09,unplugged
1397989836,474e21ce058b4d09,plugged
1397989850,474e21ce058b4d09,unplugged
1397990458,474e21ce058b4d09,plugged
1398163294,474e21ce058b4d09,unplugged
1398163303,474e21ce058b4d09,plugged
1398177682,fc8fa4c0b917a70,plugged
1398184826,474e21ce058b4d09,unplugged
1398184836,474e21ce058b4d09,plugged
1398229805,fc8fa4c0b917a70,unplugged
1398231550,474e21ce058b4d09,unplugged
1398231614,474e21ce058b4d09,plugged
1398236973,474e21ce058b4d09,unplugged
1398237065,474e21ce058b4d09,plugged
1398242175,474e21ce058b4d09,unplugged
1398242280,474e21ce058b4d09,plugged
1398244484,474e21ce058b4d09,unplugged
1398244499,474e21ce058b4d09,plugged
1398250686,474e21ce058b4d09,unplugged
1398250693,474e21ce058b4d09,plugged
1398250715,474e21ce058b4d09,unplugged
1398267660,fc8fa4c0b917a70,plugged
1398353052,474e21ce058b4d09,plugged
1398410411,474e21ce058b4d09,unplugged
1398410443,474e21ce058b4d09,plugged
1398423204,474e21ce058b4d09,unplugged
1398436773,fc8fa4c0b917a70,unplugged
1398443926,474e21ce058b4d09,unplugged
1398444009,474e21ce058b4d09,plugged
1398688976,fc8fa4c0b917a70,unplugged
1398697745,fc8fa4c0b917a70,unplugged
1398697773,fc8fa4c0b917a70,plugged
1398697813,fc8fa4c0b917a70,unplugged
1398699617,fc8fa4c0b917a70,plugged
1398760842,fc8fa4c0b917a70,unplugged
1398765338,fc8fa4c0b917a70,plugged
1398769954,fc8fa4c0b917a70,plugged
1398777144,fc8fa4c0b917a70,unplugged
1398777180,fc8fa4c0b917a70,plugged
1398777517,fc8fa4c0b917a70,unplugged
1398777593,fc8fa4c0b917a70,plugged
1398843966,474e21ce058b4d09,plugged
1398844463,289329338e165377,unplugged
1398854954,c65e30d1647924c8,plugged
1398855356,c65e30d1647924c8,unplugged
1398855365,c65e30d1647924c8,unplugged
1398855366,c65e30d1647924c8,plugged
1398856278,c65e30d1647924c8,plugged
1398856729,474e21ce058b4d09,unplugged
1398856768,162827fb7066dee3,unplugged
1398856798,8eeeb4d35e39e4,unplugged
1398856802,289329338e165377,unplugged
1398856843,474e21ce058b4d09,plugged
1398856866,162827fb7066dee3,unplugged
1398859297,c65e30d1647924c8,unplugged
1398859298,c65e30d1647924c8,plugged
1398859648,474e21ce058b4d09,unplugged
1398859671,162827fb7066dee3,unplugged
1398860037,474e21ce058b4d09,plugged
1398860060,162827fb7066dee3,unplugged
1398860744,c65e30d1647924c8,unplugged
1398860745,c65e30d1647924c8,plugged
1398860867,c65e30d1647924c8,unplugged
1398860868,c65e30d1647924c8,plugged
1398860926,c65e30d1647924c8,plugged
1398860955,c65e30d1647924c8,unplugged
1398860956,c65e30d1647924c8,plugged
1398860991,c65e30d1647924c8,plugged
1398861084,c65e30d1647924c8,plugged
1398861790,c65e30d1647924c8,unplugged
1398861791,c65e30d1647924c8,plugged
1398861851,c65e30d1647924c8,unplugged
1398862828,c65e30d1647924c8,unplugged
1398863176,474e21ce058b4d09,unplugged
1398867507,c65e30d1647924c8,plugged
1398867509,c65e30d1647924c8,unplugged
1398867597,1feb47287c9f9463,unplugged
1398867643,46e8e6f137e7c3b1,unplugged
1398867712,1feb47287c9f9463,unplugged
1398870412,c65e30d1647924c8,plugged
1398870414,c65e30d1647924c8,unplugged
1398870502,1feb47287c9f9463,unplugged
1398871323,c65e30d1647924c8,plugged
1398872696,c65e30d1647924c8,plugged
1398872702,c65e30d1647924c8,unplugged
1398872703,c65e30d1647924c8,plugged
1398872728,c65e30d1647924c8,unplugged
1398872729,c65e30d1647924c8,plugged
1398872741,c65e30d1647924c8,plugged
1398872746,c65e30d1647924c8,unplugged
1398872748,c65e30d1647924c8,plugged
1398872751,c65e30d1647924c8,unplugged
1398872752,c65e30d1647924c8,plugged
1398872758,c65e30d1647924c8,unplugged
1398872771,c65e30d1647924c8,plugged
1398872774,c65e30d1647924c8,unplugged
1398872915,c65e30d1647924c8,plugged
1398873085,c65e30d1647924c8,unplugged
1398873387,c65e30d1647924c8,plugged
1398873392,c65e30d1647924c8,unplugged
1398873397,c65e30d1647924c8,plugged
1398873477,c65e30d1647924c8,unplugged
1398873590,fc8fa4c0b917a70,unplugged
1398873714,fc8fa4c0b917a70,plugged
1398873955,c65e30d1647924c8,unplugged
1398876348,fc8fa4c0b917a70,plugged
1398921874,c65e30d1647924c8,unplugged
1398921891,c65e30d1647924c8,plugged
1398921893,c65e30d1647924c8,unplugged
1398921928,c65e30d1647924c8,plugged
1398921931,c65e30d1647924c8,unplugged
1398925267,474e21ce058b4d09,unplugged
1398927369,474e21ce058b4d09,plugged
1398936045,c65e30d1647924c8,plugged
1398936047,c65e30d1647924c8,unplugged
1398938410,c65e30d1647924c8,plugged
1398938543,c65e30d1647924c8,unplugged
1398947142,fc8fa4c0b917a70,unplugged
1398947195,fc8fa4c0b917a70,plugged
1398947196,fc8fa4c0b917a70,unplugged
1398947356,c65e30d1647924c8,plugged
1398947469,c65e30d1647924c8,unplugged
1398948354,c65e30d1647924c8,plugged
1398948509,c65e30d1647924c8,unplugged
1398949168,c65e30d1647924c8,plugged
1398949175,c65e30d1647924c8,unplugged
1398949178,c65e30d1647924c8,plugged
1398949183,c65e30d1647924c8,unplugged
1398949656,fc8fa4c0b917a70,unplugged
1398949664,fc8fa4c0b917a70,plugged
1398950418,c65e30d1647924c8,plugged
1398950532,c65e30d1647924c8,unplugged
1398951152,c65e30d1647924c8,plugged
1398951153,c65e30d1647924c8,plugged
1398951156,c65e30d1647924c8,unplugged
1398951633,c65e30d1647924c8,plugged
1398951642,c65e30d1647924c8,unplugged
1398951664,c65e30d1647924c8,plugged
1398951676,c65e30d1647924c8,unplugged
1398951699,c65e30d1647924c8,plugged
1398951715,c65e30d1647924c8,unplugged
1398951717,c65e30d1647924c8,plugged
1398951876,c65e30d1647924c8,unplugged
1398954309,474e21ce058b4d09,unplugged
1398954311,474e21ce058b4d09,plugged
1398954314,474e21ce058b4d09,unplugged
1398954348,474e21ce058b4d09,plugged
1398954350,474e21ce058b4d09,unplugged
1398956419,c65e30d1647924c8,plugged
1398956552,474e21ce058b4d09,plugged
1398956683,c65e30d1647924c8,unplugged
1398957726,c65e30d1647924c8,plugged
1398957733,c65e30d1647924c8,unplugged
1398957853,c65e30d1647924c8,plugged
1398958010,c65e30d1647924c8,plugged
1398958013,c65e30d1647924c8,unplugged
1398958018,c65e30d1647924c8,plugged
1398958019,c65e30d1647924c8,unplugged
1398958021,c65e30d1647924c8,plugged
1398958032,c65e30d1647924c8,unplugged
1398958036,c65e30d1647924c8,plugged
1398958039,c65e30d1647924c8,unplugged
1398958949,c65e30d1647924c8,plugged
1398958950,c65e30d1647924c8,unplugged
1398958952,c65e30d1647924c8,plugged
1398958955,c65e30d1647924c8,plugged
1398958963,c65e30d1647924c8,unplugged
1398958982,c65e30d1647924c8,plugged
1398958987,c65e30d1647924c8,unplugged
1398958988,c65e30d1647924c8,plugged
1398958990,c65e30d1647924c8,unplugged
1398959024,c65e30d1647924c8,plugged
1398959029,c65e30d1647924c8,unplugged
1398959042,c65e30d1647924c8,plugged
1398959099,c65e30d1647924c8,unplugged
1398959120,c65e30d1647924c8,plugged
1398959126,c65e30d1647924c8,unplugged
1398959345,c65e30d1647924c8,plugged
1398959352,c65e30d1647924c8,unplugged
1398959535,c65e30d1647924c8,plugged
1398959537,c65e30d1647924c8,unplugged
1398959557,c65e30d1647924c8,plugged
1398959560,c65e30d1647924c8,unplugged
1398959572,c65e30d1647924c8,plugged
1398959732,c65e30d1647924c8,unplugged
1398959747,c65e30d1647924c8,plugged
1398959750,c65e30d1647924c8,unplugged
1398959854,c65e30d1647924c8,plugged
1398959856,c65e30d1647924c8,unplugged
1398959863,c65e30d1647924c8,plugged
1398959866,c65e30d1647924c8,unplugged
1398959891,c65e30d1647924c8,plugged
1398959912,c65e30d1647924c8,unplugged
1398959918,c65e30d1647924c8,plugged
1398959947,c65e30d1647924c8,unplugged
1398959950,c65e30d1647924c8,plugged
1398959958,c65e30d1647924c8,unplugged
1398959970,c65e30d1647924c8,plugged
1398960260,c65e30d1647924c8,plugged
1398960387,c65e30d1647924c8,unplugged
1398961298,c65e30d1647924c8,plugged
1398961305,c65e30d1647924c8,unplugged
1398961306,c65e30d1647924c8,plugged
1398961313,fc8fa4c0b917a70,unplugged
1398961372,c65e30d1647924c8,unplugged
1398961942,c65e30d1647924c8,plugged
1398962060,c65e30d1647924c8,unplugged
1398963028,c65e30d1647924c8,plugged
1398963416,fc8fa4c0b917a70,plugged
1399006971,474e21ce058b4d09,unplugged
1399007324,474e21ce058b4d09,plugged
1399007779,c65e30d1647924c8,unplugged
1399007784,c65e30d1647924c8,unplugged
1399008056,c65e30d1647924c8,unplugged
1399009139,fc8fa4c0b917a70,unplugged
1399009315,fc8fa4c0b917a70,plugged
1399016292,474e21ce058b4d09,unplugged
1399016468,474e21ce058b4d09,plugged
1399019227,fc8fa4c0b917a70,unplugged
1399019253,fc8fa4c0b917a70,plugged
1399019778,fc8fa4c0b917a70,unplugged
1399019803,fc8fa4c0b917a70,plugged
1399020591,fc8fa4c0b917a70,unplugged
1399021812,fc8fa4c0b917a70,plugged
1399024521,fc8fa4c0b917a70,unplugged
1399024725,fc8fa4c0b917a70,plugged
1399024726,fc8fa4c0b917a70,unplugged
1399025113,fc8fa4c0b917a70,plugged
1399026381,474e21ce058b4d09,unplugged
1399026406,474e21ce058b4d09,plugged
1399026947,474e21ce058b4d09,unplugged
1399026956,474e21ce058b4d09,plugged
1399027325,fc8fa4c0b917a70,unplugged
1399027515,fc8fa4c0b917a70,plugged
1399027517,fc8fa4c0b917a70,unplugged
1399027739,474e21ce058b4d09,unplugged
1399027793,fc8fa4c0b917a70,plugged
1399028055,474e21ce058b4d09,plugged
1399029209,fc8fa4c0b917a70,unplugged
1399029340,fc8fa4c0b917a70,plugged
1399029739,474e21ce058b4d09,unplugged
1399035636,fc8fa4c0b917a70,unplugged
1399035678,fc8fa4c0b917a70,plugged
1399036683,474e21ce058b4d09,plugged
1399040593,fc8fa4c0b917a70,unplugged
1399042183,fc8fa4c0b917a70,plugged
1399044157,fc8fa4c0b917a70,unplugged
1399044158,fc8fa4c0b917a70,plugged
1399046430,c65e30d1647924c8,unplugged
1399047760,474e21ce058b4d09,unplugged
1399047839,474e21ce058b4d09,plugged
1399095530,fc8fa4c0b917a70,unplugged
1399095948,fc8fa4c0b917a70,plugged
1399102696,474e21ce058b4d09,unplugged
1399103099,474e21ce058b4d09,plugged
1399120332,fc8fa4c0b917a70,unplugged
1399120454,fc8fa4c0b917a70,plugged
1399121603,fc8fa4c0b917a70,unplugged
1399121609,fc8fa4c0b917a70,plugged
1399127491,474e21ce058b4d09,unplugged
1399128634,474e21ce058b4d09,plugged
1399128636,474e21ce058b4d09,unplugged
1399128689,474e21ce058b4d09,plugged
1399271602,474e21ce058b4d09,unplugged
1399279746,fc8fa4c0b917a70,unplugged
1399279811,fc8fa4c0b917a70,plugged
1399279812,fc8fa4c0b917a70,unplugged
1399279824,fc8fa4c0b917a70,plugged
1399279825,fc8fa4c0b917a70,unplugged
1399279865,fc8fa4c0b917a70,plugged
1399279867,fc8fa4c0b917a70,unplugged
1399279902,fc8fa4c0b917a70,plugged
1399279905,fc8fa4c0b917a70,unplugged
1399281983,fc8fa4c0b917a70,plugged
1399281984,fc8fa4c0b917a70,unplugged
1399286112,fc8fa4c0b917a70,plugged
1399286962,474e21ce058b4d09,plugged
1399286964,474e21ce058b4d09,unplugged
1399286975,474e21ce058b4d09,plugged
1399286978,474e21ce058b4d09,unplugged
1399287017,474e21ce058b4d09,plugged
1399287019,474e21ce058b4d09,unplugged
1399287052,474e21ce058b4d09,plugged
1399287055,474e21ce058b4d09,unplugged
1399287535,474e21ce058b4d09,plugged
1399294194,474e21ce058b4d09,unplugged
1399294383,474e21ce058b4d09,plugged
1399297326,474e21ce058b4d09,plugged
1399297821,46e8e6f137e7c3b1,unplugged
1399304353,474e21ce058b4d09,unplugged
1399305216,474e21ce058b4d09,plugged
1399352437,fc8fa4c0b917a70,plugged
1399352567,fc8fa4c0b917a70,unplugged
1399352615,474e21ce058b4d09,plugged
1399353366,fc8fa4c0b917a70,plugged
1399353367,fc8fa4c0b917a70,unplugged
1399353390,fc8fa4c0b917a70,plugged
1399353391,fc8fa4c0b917a70,unplugged
1399353428,fc8fa4c0b917a70,plugged
1399358911,474e21ce058b4d09,unplugged
1399359585,474e21ce058b4d09,plugged
1399359716,474e21ce058b4d09,unplugged
1399360011,474e21ce058b4d09,plugged
1399360015,474e21ce058b4d09,unplugged
1399360112,474e21ce058b4d09,plugged
1399360114,474e21ce058b4d09,unplugged
1399360147,474e21ce058b4d09,plugged
1399360149,474e21ce058b4d09,unplugged
1399360516,474e21ce058b4d09,plugged
1399360518,474e21ce058b4d09,unplugged
1399360540,474e21ce058b4d09,plugged
1399360542,474e21ce058b4d09,unplugged
1399360579,474e21ce058b4d09,plugged
1399366468,fc8fa4c0b917a70,unplugged
1399366728,fc8fa4c0b917a70,plugged
1399366729,fc8fa4c0b917a70,unplugged
1399366741,fc8fa4c0b917a70,plugged
1399366742,fc8fa4c0b917a70,unplugged
1399366846,fc8fa4c0b917a70,plugged
1399366847,fc8fa4c0b917a70,unplugged
1399367018,fc8fa4c0b917a70,plugged
1399368480,fc8fa4c0b917a70,unplugged
1399368488,fc8fa4c0b917a70,plugged
1399370795,fc8fa4c0b917a70,unplugged
1399370812,fc8fa4c0b917a70,plugged
1399370816,fc8fa4c0b917a70,unplugged
1399373496,fc8fa4c0b917a70,unplugged
1399373618,fc8fa4c0b917a70,plugged
1399373632,474e21ce058b4d09,unplugged
1399373878,474e21ce058b4d09,unplugged
1399373891,474e21ce058b4d09,plugged
1399373893,474e21ce058b4d09,unplugged
1399373996,474e21ce058b4d09,plugged
1399373998,474e21ce058b4d09,unplugged
1399374034,474e21ce058b4d09,plugged
1399374824,474e21ce058b4d09,unplugged
1399374888,289329338e165377,unplugged
1399378643,fc8fa4c0b917a70,plugged
1399378646,fc8fa4c0b917a70,unplugged
1399378663,fc8fa4c0b917a70,plugged
1399378665,fc8fa4c0b917a70,unplugged
1399378760,fc8fa4c0b917a70,plugged
1399378761,fc8fa4c0b917a70,unplugged
1399383007,fc8fa4c0b917a70,plugged
1399383064,fc8fa4c0b917a70,unplugged
1399383089,fc8fa4c0b917a70,plugged
1399385751,46e8e6f137e7c3b1,unplugged
1399386632,fc8fa4c0b917a70,unplugged
1399386769,fc8fa4c0b917a70,plugged
1399386816,fc8fa4c0b917a70,unplugged
1399386822,fc8fa4c0b917a70,plugged
1399393782,474e21ce058b4d09,unplugged
1399393839,474e21ce058b4d09,plugged
1399394030,fc8fa4c0b917a70,unplugged
1399394729,474e21ce058b4d09,unplugged
1399394949,fc8fa4c0b917a70,unplugged
1399439364,fc8fa4c0b917a70,unplugged
1399445308,fc8fa4c0b917a70,unplugged
1399445354,fc8fa4c0b917a70,plugged
1399445355,fc8fa4c0b917a70,unplugged
1399445373,fc8fa4c0b917a70,plugged
1399445375,fc8fa4c0b917a70,unplugged
1399446701,fc8fa4c0b917a70,plugged
1399446702,fc8fa4c0b917a70,unplugged
1399447285,fc8fa4c0b917a70,unplugged
1399447366,fc8fa4c0b917a70,plugged
1399450502,fc8fa4c0b917a70,unplugged
1399450547,fc8fa4c0b917a70,plugged
1399450750,162827fb7066dee3,unplugged
1399450767,162827fb7066dee3,unplugged
1399450796,162827fb7066dee3,plugged
1399450809,162827fb7066dee3,unplugged
1399450849,162827fb7066dee3,plugged
1399450859,162827fb7066dee3,unplugged
1399450982,162827fb7066dee3,plugged
1399451002,162827fb7066dee3,unplugged
1399451135,162827fb7066dee3,plugged
1399451142,162827fb7066dee3,unplugged
1399451281,162827fb7066dee3,plugged
1399451307,162827fb7066dee3,unplugged
1399451309,162827fb7066dee3,plugged
1399451314,162827fb7066dee3,plugged
1399451319,162827fb7066dee3,unplugged
1399451331,162827fb7066dee3,plugged
1399451337,162827fb7066dee3,unplugged
1399451341,162827fb7066dee3,plugged
1399451353,162827fb7066dee3,unplugged
1399451374,162827fb7066dee3,plugged
1399451971,c65e30d1647924c8,unplugged
1399452467,474e21ce058b4d09,unplugged
1399452484,162827fb7066dee3,unplugged
1399452519,474e21ce058b4d09,plugged
1399452521,474e21ce058b4d09,unplugged
1399452530,162827fb7066dee3,plugged
1399452532,162827fb7066dee3,unplugged
1399452549,162827fb7066dee3,plugged
1399452552,162827fb7066dee3,unplugged
1399452929,fc8fa4c0b917a70,unplugged
1399453847,474e21ce058b4d09,plugged
1399453849,474e21ce058b4d09,unplugged
1399453878,162827fb7066dee3,plugged
1399453880,162827fb7066dee3,unplugged
1399453923,474e21ce058b4d09,plugged
1399453925,474e21ce058b4d09,unplugged
1399453954,162827fb7066dee3,plugged
1399453956,162827fb7066dee3,unplugged
1399454019,474e21ce058b4d09,plugged
1399454050,162827fb7066dee3,plugged
1399454432,474e21ce058b4d09,unplugged
1399454463,162827fb7066dee3,unplugged
1399454511,474e21ce058b4d09,plugged
1399454542,162827fb7066dee3,plugged
1399454593,fc8fa4c0b917a70,plugged
1399454600,fc8fa4c0b917a70,unplugged
1399454632,fc8fa4c0b917a70,plugged
1399456451,fc8fa4c0b917a70,unplugged
1399456458,fc8fa4c0b917a70,plugged
1399457661,474e21ce058b4d09,unplugged
1399457680,162827fb7066dee3,unplugged
1399457693,474e21ce058b4d09,plugged
1399457724,162827fb7066dee3,plugged
1399460075,474e21ce058b4d09,unplugged
1399460118,162827fb7066dee3,unplugged
1399461740,474e21ce058b4d09,plugged
1399461747,474e21ce058b4d09,unplugged
1399461770,162827fb7066dee3,plugged
1399461778,162827fb7066dee3,unplugged
1399461779,474e21ce058b4d09,plugged
1399461809,162827fb7066dee3,plugged
1399461837,162827fb7066dee3,unplugged
1399461839,162827fb7066dee3,plugged
1399461845,162827fb7066dee3,unplugged
1399461847,162827fb7066dee3,plugged
1399461861,162827fb7066dee3,unplugged
1399461866,162827fb7066dee3,plugged
1399463235,c65e30d1647924c8,unplugged
1399463280,c65e30d1647924c8,unplugged
1399463300,c65e30d1647924c8,plugged
1399463302,c65e30d1647924c8,unplugged
1399463332,1feb47287c9f9463,unplugged
1399463377,1feb47287c9f9463,unplugged
1399463397,1feb47287c9f9463,plugged
1399463399,1feb47287c9f9463,unplugged
1399463599,474e21ce058b4d09,unplugged
1399463605,474e21ce058b4d09,plugged
1399463621,162827fb7066dee3,unplugged
1399463635,162827fb7066dee3,plugged
1399464628,c65e30d1647924c8,plugged
1399464630,c65e30d1647924c8,unplugged
1399464704,c65e30d1647924c8,plugged
1399464706,c65e30d1647924c8,unplugged
1399464727,1feb47287c9f9463,plugged
1399464728,1feb47287c9f9463,unplugged
1399464800,c65e30d1647924c8,plugged
1399464803,1feb47287c9f9463,plugged
1399464804,1feb47287c9f9463,unplugged
1399464899,1feb47287c9f9463,plugged
1399465213,c65e30d1647924c8,unplugged
1399465292,c65e30d1647924c8,plugged
1399465311,1feb47287c9f9463,unplugged
1399465391,1feb47287c9f9463,plugged
1399468441,c65e30d1647924c8,unplugged
1399468474,c65e30d1647924c8,plugged
1399468539,1feb47287c9f9463,unplugged
1399468573,1feb47287c9f9463,plugged
1399470856,c65e30d1647924c8,unplugged
1399470967,1feb47287c9f9463,unplugged
1399472520,c65e30d1647924c8,plugged
1399472528,c65e30d1647924c8,unplugged
1399472559,c65e30d1647924c8,plugged
1399472620,1feb47287c9f9463,plugged
1399472626,1feb47287c9f9463,unplugged
1399472657,1feb47287c9f9463,plugged
1399472830,fc8fa4c0b917a70,unplugged
1399474171,fc8fa4c0b917a70,plugged
1399474379,c65e30d1647924c8,unplugged
1399474385,c65e30d1647924c8,plugged
1399474477,1feb47287c9f9463,unplugged
1399474485,1feb47287c9f9463,plugged
1399475922,fc8fa4c0b917a70,unplugged
1399476052,fc8fa4c0b917a70,plugged
1399542820,474e21ce058b4d09,unplugged
1399542850,474e21ce058b4d09,unplugged
1399542860,162827fb7066dee3,unplugged
1399542881,162827fb7066dee3,unplugged
1399553711,1feb47287c9f9463,unplugged
1399553729,1feb47287c9f9463,unplugged
1399791722,8eeeb4d35e39e4,unplugged
1399791734,289329338e165377,unplugged
1399802594,46e8e6f137e7c3b1,unplugged
1399804351,1feb47287c9f9463,unplugged
1399881168,474e21ce058b4d09,plugged
1399882174,474e21ce058b4d09,unplugged
1399882197,474e21ce058b4d09,unplugged
1399891438,c65e30d1647924c8,unplugged
1399891442,c65e30d1647924c8,unplugged
1399891450,c65e30d1647924c8,unplugged
1399891461,c65e30d1647924c8,unplugged
1399891464,c65e30d1647924c8,plugged
1399891467,c65e30d1647924c8,plugged
1399891472,c65e30d1647924c8,unplugged
1399909782,474e21ce058b4d09,unplugged
1399909809,474e21ce058b4d09,plugged
1399961927,474e21ce058b4d09,unplugged
1399999546,474e21ce058b4d09,unplugged
1399999585,474e21ce058b4d09,plugged
1400050958,8eeeb4d35e39e4,unplugged
1400050963,289329338e165377,unplugged
1400050977,8eeeb4d35e39e4,plugged
1400050981,289329338e165377,plugged
1400051050,8eeeb4d35e39e4,unplugged
1400051077,289329338e165377,unplugged
1400056434,fc8fa4c0b917a70,plugged
1400061832,46e8e6f137e7c3b1,unplugged
1400061852,46e8e6f137e7c3b1,plugged
1400061890,46e8e6f137e7c3b1,unplugged
1400072698,1feb47287c9f9463,plugged
1400072863,1feb47287c9f9463,unplugged
1400072928,1feb47287c9f9463,plugged
1400076795,8eeeb4d35e39e4,unplugged
1400076805,8eeeb4d35e39e4,plugged
1400076820,8eeeb4d35e39e4,unplugged
1400076845,289329338e165377,unplugged
1400130849,1feb47287c9f9463,unplugged
1400130868,46e8e6f137e7c3b1,unplugged
1400130879,46e8e6f137e7c3b1,plugged
1400130893,46e8e6f137e7c3b1,unplugged
1400139617,6cad15226bf1c195,unplugged
1403004347,6cad15226bf1c195,unplugged
1403010053,162827fb7066dee3,unplugged
1403010054,162827fb7066dee3,plugged
1403010091,162827fb7066dee3,plugged
1403010453,162827fb7066dee3,unplugged
1403010454,162827fb7066dee3,plugged
1403010750,162827fb7066dee3,plugged
1403010931,162827fb7066dee3,unplugged
1403010932,162827fb7066dee3,plugged
1403011206,162827fb7066dee3,unplugged
1403011207,162827fb7066dee3,plugged
1403011907,162827fb7066dee3,plugged
1403015494,162827fb7066dee3,unplugged
1403015495,162827fb7066dee3,plugged
1403017040,162827fb7066dee3,unplugged
1403017608,162827fb7066dee3,plugged
1403017609,162827fb7066dee3,unplugged
1403018678,162827fb7066dee3,unplugged
1403018679,162827fb7066dee3,plugged
1403021505,162827fb7066dee3,plugged
1403022552,162827fb7066dee3,unplugged
1403022553,162827fb7066dee3,plugged
1403067619,162827fb7066dee3,unplugged
1403067620,162827fb7066dee3,plugged
1403067621,162827fb7066dee3,unplugged
1403067627,162827fb7066dee3,plugged
1403067920,162827fb7066dee3,unplugged
1403067921,162827fb7066dee3,plugged
1403068247,162827fb7066dee3,unplugged
1403068248,162827fb7066dee3,plugged
1403068283,162827fb7066dee3,plugged
1403068302,162827fb7066dee3,unplugged
1403068303,162827fb7066dee3,plugged
1403068413,162827fb7066dee3,unplugged
1403068432,162827fb7066dee3,plugged
1403068519,162827fb7066dee3,unplugged
1403068520,162827fb7066dee3,plugged
1403068522,162827fb7066dee3,plugged
1403068606,162827fb7066dee3,unplugged
1403068607,162827fb7066dee3,plugged
1403068751,162827fb7066dee3,unplugged
1403068752,162827fb7066dee3,plugged
1403068869,162827fb7066dee3,plugged
1403068872,162827fb7066dee3,unplugged
1403068888,162827fb7066dee3,plugged
1403068973,162827fb7066dee3,unplugged
1403068974,162827fb7066dee3,plugged
1403069191,162827fb7066dee3,plugged
1403070018,162827fb7066dee3,plugged
1403070511,162827fb7066dee3,unplugged
1403070517,162827fb7066dee3,plugged
1403070525,162827fb7066dee3,unplugged
1403070554,162827fb7066dee3,plugged
1403070560,162827fb7066dee3,unplugged
1403070687,162827fb7066dee3,plugged
1403070700,162827fb7066dee3,unplugged
1403070708,162827fb7066dee3,plugged
1403070721,162827fb7066dee3,unplugged
1403070732,162827fb7066dee3,plugged
1403070796,162827fb7066dee3,unplugged
1403070800,162827fb7066dee3,plugged
1403070818,162827fb7066dee3,unplugged
1403070823,162827fb7066dee3,plugged
1403070847,162827fb7066dee3,unplugged
1403070851,162827fb7066dee3,plugged
1403070865,162827fb7066dee3,unplugged
1403070866,162827fb7066dee3,plugged
1403070885,162827fb7066dee3,unplugged
1403070897,162827fb7066dee3,plugged
1403070930,162827fb7066dee3,unplugged
1403070936,162827fb7066dee3,plugged
1403070998,162827fb7066dee3,unplugged
1403071001,162827fb7066dee3,plugged
1403071002,162827fb7066dee3,unplugged
1403071010,162827fb7066dee3,plugged
1403071033,162827fb7066dee3,plugged
1403071049,162827fb7066dee3,unplugged
1403071055,162827fb7066dee3,plugged
1403071087,162827fb7066dee3,unplugged
1403071088,162827fb7066dee3,plugged
1403071130,162827fb7066dee3,plugged
1403071937,162827fb7066dee3,unplugged
1403071971,162827fb7066dee3,plugged
1403072006,162827fb7066dee3,unplugged
1403072031,162827fb7066dee3,plugged
1403072086,162827fb7066dee3,unplugged
1403072092,162827fb7066dee3,plugged
1403072244,162827fb7066dee3,unplugged
1403072267,162827fb7066dee3,plugged
1403072389,162827fb7066dee3,unplugged
1403072390,162827fb7066dee3,plugged
1403072438,162827fb7066dee3,plugged
1403072480,162827fb7066dee3,unplugged
1403072482,162827fb7066dee3,plugged
1403072540,162827fb7066dee3,plugged
1403072545,162827fb7066dee3,unplugged
1403072547,162827fb7066dee3,plugged
1403072548,162827fb7066dee3,plugged
1403072585,162827fb7066dee3,unplugged
1403072587,162827fb7066dee3,plugged
1403072705,162827fb7066dee3,unplugged
1403072706,162827fb7066dee3,plugged
1403072856,162827fb7066dee3,unplugged
1403072872,162827fb7066dee3,plugged
1403072875,162827fb7066dee3,unplugged
1403072877,162827fb7066dee3,plugged
1403072997,162827fb7066dee3,unplugged
1403073007,162827fb7066dee3,plugged
1403073132,162827fb7066dee3,unplugged
1403073133,162827fb7066dee3,plugged
1403073255,162827fb7066dee3,unplugged
1403073258,162827fb7066dee3,plugged
1403073407,162827fb7066dee3,unplugged
1403073414,162827fb7066dee3,plugged
1403074306,162827fb7066dee3,unplugged
1403074323,162827fb7066dee3,plugged
1403074327,162827fb7066dee3,unplugged
1403074380,162827fb7066dee3,plugged
1403074572,162827fb7066dee3,unplugged
1403074602,162827fb7066dee3,plugged
1403074617,162827fb7066dee3,unplugged
1403074619,162827fb7066dee3,plugged
1403074712,162827fb7066dee3,unplugged
1403074715,162827fb7066dee3,plugged
1403074799,162827fb7066dee3,unplugged
1403074986,162827fb7066dee3,unplugged
1403074990,162827fb7066dee3,plugged
1403074995,162827fb7066dee3,unplugged
1403074998,162827fb7066dee3,plugged
1403075004,162827fb7066dee3,unplugged
1403075028,162827fb7066dee3,plugged
1403075029,162827fb7066dee3,unplugged
1403075031,162827fb7066dee3,plugged
1403075032,162827fb7066dee3,unplugged
1403075057,162827fb7066dee3,unplugged
1403075058,474e21ce058b4d09,plugged
1403075071,162827fb7066dee3,plugged
1403075072,162827fb7066dee3,unplugged
1403075080,474e21ce058b4d09,plugged
1403075198,162827fb7066dee3,plugged
1403075328,162827fb7066dee3,unplugged
1403075332,162827fb7066dee3,unplugged
1403075468,162827fb7066dee3,plugged
1403075469,162827fb7066dee3,unplugged
1403075478,162827fb7066dee3,plugged
1403075493,162827fb7066dee3,plugged
1403075565,162827fb7066dee3,unplugged
1403075567,162827fb7066dee3,plugged
